,district_id,name,state_code,num_students,spiya_or_peer_deal,current_provider_deal,deal_current_provider_array
1530,901613,Riverside-Brookfield District 208,IL,1619,True,True,"['AT&T', 'Comcast']"
1531,901614,Riverton School District 14,IL,1462,False,False,
1532,901617,Roanoke-Benson C U School District 60,IL,498,True,True,['Mediacom']
1533,901618,Robein School District 85,IL,153,False,False,
1534,901619,Robinson School District 2,IL,1582,True,True,['Wabash Independent Networks']
1535,901620,Rochelle School District 231,IL,1603,False,False,
1536,901622,Rochester School District 3A,IL,2272,True,True,['Comcast']
1537,901624,Rock Falls Twp Hsd 301,IL,659,False,False,
1538,901626,Rockridge School District 300,IL,1131,False,False,
1539,901627,Rockdale School District 84,IL,291,True,True,['Comcast']
1540,901628,Rockford School District 205,IL,24877,False,False,
1541,901629,Rockton School District 140,IL,1533,False,False,
1542,901630,Rome Community Consolidated School District 2,IL,361,True,False,
1543,901631,Rondout School District 72,IL,134,False,False,
1544,901632,Rooks Creek Ccsd 425,IL,45,False,False,
1545,901633,Roselle School District 12,IL,673,True,True,['Illinois Century Network']
1546,901634,Schaumburg Community Consolidated District 54,IL,14222,True,True,['Comcast']
1547,901636,Rossville-Alvin Cusd 7,IL,327,True,True,['Frontier']
1548,901638,Roxana School District 1,IL,1907,True,False,
1549,901639,Rutland C.C. Sch. District 230,IL,59,True,False,
1550,901640,Salem School District 111,IL,1020,True,True,['Wabash Independent Networks']
1551,901675,South Pekin School District 137,IL,225,False,False,
1552,901646,Sandwich School District 430,IL,2069,True,True,['Comcast']
1553,901648,Saratoga Community Consolidated School District 60,IL,803,True,False,
1554,901650,Scales Mound School District 211,IL,245,True,True,['Illinois Fiber Resources Group']
1555,901653,Seneca Community Consolidated District 170,IL,488,True,True,['Illinois Fiber Resources Group']
1556,901654,Seneca Township High School District 160,IL,424,True,True,['Illinois Fiber Resources Group']
1557,901655,Sesser-Valier School District 196,IL,681,False,False,
1558,901657,Indian Creek Community Unit S D 425,IL,673,True,True,['Northern Illinois University']
1559,901658,Shelbyville Community Unit S D 4,IL,1184,False,False,
1560,901659,Sherrard Community School District 200,IL,1452,True,True,['Mediacom']
1561,901661,Shirland C C School District 134,IL,117,False,False,
1562,901662,Elementary School District 159,IL,1890,True,True,['AT&T']
1563,901663,Signal Hill School District 181,IL,348,True,True,['Spectrum']
1564,901664,Silvis School District,IL,653,True,True,['Mediacom']
1565,901668,Somonauk School District 432,IL,811,False,False,
1566,901669,South Beloit Unit School District 320,IL,1025,True,True,"['Illinois Fiber Resources Group', 'Spectrum']"
1567,901676,Burbank School District 111,IL,3542,True,True,['Comcast']
1568,901678,Sparta School District 140,IL,1226,False,False,
1569,901680,Spoon River Valley District 4,IL,337,False,False,
1570,901682,Spring Valley C C School District 99,IL,675,False,False,
1571,901683,Springfield School District 186,IL,13974,True,True,['Comcast']
1572,901689,St George Cc School District 258,IL,449,True,True,['AT&T']
1573,901690,Triad School District 2,IL,3698,True,True,['Windstream']
1574,901692,St Joseph-Ogden H S District 305,IL,468,True,True,['Illinois Century Network']
1575,901693,St Libory Consolidated School District 30,IL,87,True,True,['Egyptian Telephone Cooperative Association']
1576,901694,St Rose School District 14-15,IL,160,False,False,
1577,901695,Stark County Community School District 100,IL,754,True,False,
1578,901696,Staunton School District 6,IL,1304,False,False,
1579,901697,Steeleville C U School District 138,IL,476,False,False,
1580,901698,Steger School District 194,IL,1452,True,True,['Comcast']
1581,901699,Steward Elem School District 220,IL,60,False,False,
1582,901701,Stewardson-Strasburg District 5 A,IL,348,False,False,
1583,901702,Central Stickney School District 110,IL,401,True,False,
1584,901704,Stockton C U School District 206,IL,623,True,True,['Illinois Fiber Resources Group']
1585,901705,Streator Woodland C U S District 5,IL,500,True,True,['MCC Telephony']
1586,901706,Streator Twp Hsd 40,IL,942,True,True,"['Illinois Fiber Resources Group', 'MCC Telephony']"
1587,901708,Sullivan Community Unit S D 300,IL,1098,False,False,
1588,901709,Summersville School District 79,IL,275,True,False,
1589,901710,Summit Hill School District 161,IL,3059,True,True,['Comcast']
1590,901714,Sycamore School District 427,IL,3753,False,False,
1591,901716,Taft School District 90,IL,315,False,False,
1592,901719,Taylorville School District 3,IL,2534,True,True,['Computer Techniques']
1593,901720,Teutopolis School District 50,IL,1057,True,True,['Wabash Independent Networks']
1594,901721,Thomasboro Cc School District 130,IL,194,True,False,
1595,901722,Thornton School District 154,IL,237,False,False,
1596,901723,Thornton Fractional H School District 215,IL,3098,True,True,['Comcast']
1597,901727,Cumberland School District 77,IL,1023,True,True,['Wabash Independent Networks']
1598,901729,Tonica Community Consolidated School District 79,IL,200,True,False,
1599,901733,Tri-City C.U.S.D. No.1,IL,583,True,True,['Mediacom']
1600,901735,Tri-Point C U School District 6-J,IL,403,True,True,"['Frontier', 'Mediacom']"
1601,901738,Troy School District 30-C,IL,4231,True,False,
1602,901739,Tuscola School District 301,IL,972,True,True,['Illinois Century Network']
1603,901740,Century Community Unit School District 100,IL,368,True,True,['Clearwave Communications']
1604,901743,Union Ridge School District,IL,681,True,True,['Comcast']
1605,901744,United Township High School District 30,IL,1668,False,False,
1606,901745,Unity Point Cc School District 140,IL,703,False,False,
1607,901746,Urbana School District 116,IL,4025,False,False,
1608,901749,Vandalia School District 203,IL,1465,False,False,
1609,901752,Vienna School District 55,IL,436,False,False,
1610,901758,Villa Grove C U School District 302,IL,662,False,False,
1611,901762,Virginia Cusd 64,IL,294,False,False,
1612,901764,Community High School District 094,IL,2035,False,False,
1613,901766,Wabash Community School District 348,IL,1515,True,True,['Clearwave Communications']
1614,901770,Glen Ellyn C C School District 89,IL,2189,True,False,
1615,901772,Wallace C C School District 195,IL,320,True,True,['Illinois Fiber Resources Group']
1616,901776,Waltonville C U School District 1,IL,373,True,True,['Clearwave Communications']
1617,901778,North Wamac School District 186,IL,144,True,True,['Spectrum']
1618,901780,Warren Community Unit School District 205,IL,412,True,True,['Illinois Fiber Resources Group']
1619,901783,Warren High School District 121,IL,4158,True,True,['Comcast']
1620,901785,Warrensburg-Latham Cusd #11,IL,953,False,False,
1621,901790,Washington Community H.S. Distric #308,IL,1318,False,False,
1622,901792,District 50 Schools,IL,765,True,True,['Comcast']
1623,901797,Washington School District 52,IL,950,True,True,['MTCO Communications']
1624,901799,Waterloo School District 5,IL,2687,False,False,
1625,901802,Msd Southwest Allen Co.,IN,7190,False,False,
1626,901803,Waukegan Cud60,IL,16150,True,True,"['AT&T', 'Cogent']"
1627,901805,Waverly Community Unit School District 6,IL,363,True,True,['Royell Communications']
1628,901807,Wayne City Unit School District 100,IL,514,False,False,
1629,901816,West Frankfort School District 168,IL,1818,False,False,
1630,901819,West Lincoln-Broadwell Dist,IL,206,False,False,
1631,901821,Indian Prairie C U District 204,IL,27211,False,False,
1632,901829,West Washington Co School District 10,IL,559,True,True,['Spectrum']
1633,901831,Westchester School District 92-5,IL,1131,True,True,['Comcast']
1634,901835,Westmont C U School District 201,IL,1301,True,True,['Comcast']
1635,901837,Wethersfield School District 230,IL,587,False,False,
1636,901839,Community Unit School District 200,IL,12538,True,True,"['AT&T', 'Comcast']"
1637,901844,North Greene Unit School District 3,IL,850,True,True,['Frontier']
1638,901846,Whiteside School District 115,IL,1327,True,False,
1639,901848,Sterling Com School District 5,IL,3331,False,False,
1640,901849,Adams Central Community Schools,IN,1259,False,False,
1641,901853,Williamsville School District 15,IL,1557,False,False,
1642,901855,Willow Grove School District 46,IL,156,True,True,['Spectrum']
1643,901860,Wilmette School District 39,IL,3663,False,False,
1644,901862,Wilmington School District 209 U,IL,1366,True,True,['Comcast']
1645,901866,Windsor Community Unit School District 1,IL,366,True,True,['Consolidated Communications']
1646,901872,Winnebago School District 323,IL,1384,False,False,
1647,901875,Winnetka School District 36,IL,1713,True,True,"['AT&T', 'Comcast']"
1648,901878,Winthrop Harbor School District 1,IL,565,True,True,['Comcast']
1649,901880,Wolf Branch School District 113,IL,797,True,False,
1650,901884,Shawnee School District 84,IL,331,True,True,['Clearwave Communications']
1651,901889,Wood River Hartford District 15,IL,747,True,True,['Spectrum']
1652,901892,Woodland School District 50,IL,5671,False,False,
1653,901900,Woodstock Community Unit District 200,IL,6593,False,False,
1654,901902,Worth School District 127,IL,1144,True,True,['Comcast']
1655,901904,Zeigler-Royalton District 188,IL,598,False,False,
1656,901907,Zion School District 6,IL,2513,True,True,"['AT&T', 'Illinois Century Network']"
1657,901909,Zion-Benton Twp H S District 126,IL,2591,True,True,"['AT&T', 'Illinois Century Network']"
1658,901911,Yorkville School District 115,IL,6011,False,False,
1659,901913,Midwest Community Unit School District 191,IL,950,False,False,
1660,901934,North Central Parke Community Schl Corp,IN,1223,True,False,
1661,901936,Alexandria Community School Corp,IN,1561,True,True,"['Education Networks of America (ENA)', 'MapleNet Wireless (MNW)', 'Zayo Group']"
1662,901950,Argos Community School District,IN,632,True,True,['RTC Communications']
1663,901952,South Dearborn Community School Corp,IN,2534,True,False,
1664,901954,Barr Reeve Community School District Inc,IN,820,True,True,['Education Networks of America (ENA)']
1665,901955,Bartholomew Consolidated School Corporation,IN,11803,True,True,"['AT&T', 'Zayo Group']"
1666,901956,Batesville Community School Corporation,IN,2160,True,False,
1667,901958,Beech Grove City Schools,IN,3107,False,False,
1668,901959,Benton Community School Corp,IN,1871,True,True,['Education Networks of America (ENA)']
1669,901960,Blackford County Schools,IN,1708,False,False,
1670,901962,Monroe County Community School Corp,IN,11122,True,True,['Windstream']
1671,901963,Blue River Valley School District,IN,665,True,True,['Education Networks of America (ENA)']
1672,901964,North Harrison Community School Corp,IN,2259,True,True,['Education Networks of America (ENA)']
1673,901965,M S D Bluffton-Harrison,IN,1573,True,False,
1674,901966,M S D Of Boone Township,IN,1159,False,False,
1675,901967,Clay Community Schools,IN,4228,True,True,['Windstream']
1676,901968,Bremen Public Schools,IN,1488,True,True,['Education Networks of America (ENA)']
1677,901969,Brown County School Corp,IN,2001,True,False,
1678,901970,Brownsburg Community School Corporation,IN,8490,False,False,
1679,901971,Brownstown Cent Community School Corp,IN,1581,True,False,
1680,901973,C A Beard Memorial School Corp,IN,1160,True,True,"['Central Indiana Communications', 'Education Networks of America (ENA)']"
1681,901976,Carmel-Clay Schools,IN,16082,True,True,['AT&T']
1682,901977,Medora Community School Corp,IN,205,True,True,['Education Networks of America (ENA)']
1683,901978,Carroll Consolidated School Corp,IN,1110,True,True,['Education Networks of America (ENA)']
1684,901979,Caston School Corporation,IN,689,True,True,['RTC Communications']
1685,901983,Centerville Abington Community Schs,IN,1717,True,True,['Education Networks of America (ENA)']
1686,901984,Dekalb County Central United School District,IN,3605,True,False,
1687,901985,Central Noble Community School Corp,IN,1220,True,True,['Education Networks of America (ENA)']
1688,901986,Perry Central Community School Corp,IN,1266,True,True,['Education Networks of America (ENA)']
1689,901987,Randolph Central School Corp,IN,1545,False,False,
1690,901988,Clark Pleasant Community School Corp,IN,6571,False,False,
1691,901989,Clarksville Community School Corporation,IN,1402,True,False,
1692,901992,Clinton Praire School Corp,IN,1202,True,False,
1693,901994,Cloverdale Community School Corp,IN,1223,False,False,
1694,901996,Whitley County Consolidated Schools,IN,3529,True,True,['Education Networks of America (ENA)']
1695,901999,Covington Community Schools,IN,941,True,True,['AT&T']
1696,902000,Crawford County Community School Corp,IN,1555,True,True,['Education Networks of America (ENA)']
1697,902001,Crawfordsville Community School Corp,IN,2425,False,False,
1698,902003,Crown Point Community School Corp,IN,8389,True,False,
1699,902004,Culver Community School Corp,IN,918,True,True,['Education Networks of America (ENA)']
1700,902005,Danville Community School Corp,IN,2463,False,False,
1701,902007,Decatur Co Community School,IN,1980,True,False,
1702,902008,Msd Decatur Twp,IN,6452,False,False,
1703,902009,Delaware Community School Corp,IN,2622,False,False,
1704,902010,Delphi Community School Corp,IN,1411,True,True,['Education Networks of America (ENA)']
1705,902011,Duneland School Corp,IN,5842,True,False,
1706,902012,Zionsville Community Schools,IN,6931,False,False,
1707,902013,East Allen County Schools,IN,9507,True,True,['MapleNet Wireless (MNW)']
1708,902015,Lake Station Community School Corp,IN,1289,True,False,
1709,902016,East Gibson School Corporation,IN,902,True,True,['Education Networks of America (ENA)']
1710,902017,East Noble School Corporation,IN,3678,True,False,
1711,902018,East Washington School Corporation,IN,1438,True,True,['Education Networks of America (ENA)']
1712,902020,Dekalb County Eastern Com. School District,IN,1318,True,True,['Education Networks of America (ENA)']
1713,902021,Eastern Greene Schools,IN,1230,False,False,
1714,902023,Comm School Corp Of Eastern Hancock Cnty.,IN,1211,True,True,"['Education Networks of America (ENA)', 'Hancock Rural Telephone']"
