funding_year,state_code,district_id,num_students,ia_bw_mbps_total,ia_monthly_cost_total,ia_bandwidth_per_student_kbps,projected_bw_fy2018,deal,total_circuits,total_bw,total_cost,total_li,bw_rank,best_deal
2019,MN,922270,629,500.0,1200.0,794.912559618442,629.0,Deal 1,1.0,500.0,1200.0,1.0,1.0,False
2019,MN,922296,1610,1000.0,2910.541130032727,621.1180124223603,1610.0,Deal 2,2.0,1500.0,2664.0,2.0,1.0,True
2019,MN,922336,1128,800.0,2055.4290541753967,709.2198581560284,1128.0,,,,,,,False
2019,MN,922406,1491,1000.0,850.0,670.690811535882,1491.0,Deal 1,2.0,1200.0,780.0,2.0,1.0,True
2019,MN,922509,3433,1000.0,1099.0,291.29041654529567,2918.05,,,,,,,False
2019,MN,922510,491,100.0,940.0,203.66598778004072,491.0,Deal 1,1.0,100.0,940.0,1.0,1.0,False
2019,MN,922513,39906,20000.0,6975.0,501.17776775422243,27934.2,Deal 2,2.0,15000.0,6343.0,2.0,1.0,False
2019,MN,922517,1054,1000.0,2061.77,948.7666034155598,1054.0,Deal 1,1.0,1000.0,1509.0,1.0,1.0,False
2019,MN,922519,790,300.0,1562.24,379.746835443038,790.0,Deal 1,1.0,300.0,1498.0,1.0,1.0,False
2019,MN,922523,5179,1100.0,4400.0,212.396215485615,4402.15,Deal 1,5.0,4100.0,3927.0,2.0,1.0,True
2019,MN,922538,2024,1000.0,1199.0,494.0711462450593,2024.0,Deal 1,1.0,1000.0,1100.0,1.0,1.0,False
2019,MN,922552,472,100.0,1639.0,211.864406779661,472.0,Deal 1,1.0,300.0,1498.0,1.0,1.0,True
2019,MN,922558,755,400.0,1997.97,529.8013245033112,755.0,Deal 1,1.0,400.0,1998.0,1.0,1.0,False
2019,MN,922566,2415,1000.0,1190.0,414.0786749482402,2415.0,Deal 2,1.0,1000.0,1190.0,1.0,1.0,False
2019,MN,922570,3257,1000.0,1149.0,307.0310101320233,3257.0,Deal 1,1.0,1000.0,1100.0,1.0,1.0,False
2019,MN,922572,355,200.0,700.0,563.3802816901408,355.0,Deal 1,1.0,300.0,500.0,1.0,1.0,True
2019,MN,922583,1128,1000.0,775.0,886.5248226950355,1128.0,Deal 1,1.0,1000.0,445.0,1.0,1.0,False
2019,MN,922584,7452,1000.0,1200.0,134.19216317767044,6334.2,Deal 1,1.0,1000.0,1200.0,1.0,1.0,False
2019,MN,922589,8483,2000.0,1650.0,235.7656489449487,7210.55,Deal 2,1.0,2000.0,1650.0,1.0,1.0,False
2019,MN,922590,12866,1500.0,116.34393169901446,116.5863516244365,9006.2,,,,,,,False
2019,MN,922592,585,300.0,1900.0,512.8205128205128,585.0,Deal 1,1.0,300.0,1498.0,1.0,1.0,False
2019,MN,922594,10455,3000.0,2400.0,286.94404591104734,8886.75,Deal 1,1.0,2000.0,1650.0,1.0,1.0,False
2019,MN,922602,6134,1000.0,3024.0,163.02575806977504,5213.9,Deal 2,1.0,5000.0,2855.0,1.0,1.0,True
2019,MN,922606,3153,2000.0,1799.0,634.3165239454488,2680.05,Deal 1,1.0,2000.0,1650.0,1.0,1.0,False
2019,MN,922612,506,200.0,1437.5,395.25691699604744,506.0,Deal 1,1.0,200.0,1438.0,1.0,1.0,False
2019,MN,922614,3809,1500.0,1504.142857142857,393.8041480703597,3237.65,Deal 2,1.0,1500.0,1504.0,1.0,1.0,False
2019,MN,922620,684,500.0,750.0,730.9941520467836,684.0,Deal 1,1.0,500.0,750.0,1.0,1.0,False
2019,MN,922624,2096,1000.0,850.0,477.09923664122135,2096.0,Deal 1,1.0,1000.0,850.0,1.0,1.0,False
2019,MN,922626,2425,400.0,2332.5,164.94845360824743,2425.0,Deal 1,1.0,1000.0,1720.0,1.0,1.0,True
2019,MN,922633,6680,2000.0,3325.0,299.4011976047904,5678.0,Deal 2,1.0,5000.0,2855.0,1.0,1.0,True
2019,MN,922636,2906,1000.0,4453.794000632274,344.1156228492774,2906.0,Deal 3,3.0,2500.0,4384.0,2.0,1.0,True
2019,MN,922637,1112,100.0,1400.0,89.92805755395683,1112.0,Deal 1,1.0,100.0,934.0,1.0,1.0,False
2019,MN,922638,3559,3000.0,2599.0,842.9334082607475,3025.15,Deal 4,1.0,3000.0,2442.0,1.0,1.0,False
2019,MN,922646,2120,500.0,399.0,235.8490566037736,2120.0,Deal 1,1.0,500.0,399.0,1.0,1.0,False
2019,MN,922651,1166,1000.0,1515.0,857.6329331046312,1166.0,Deal 1,1.0,1000.0,1200.0,1.0,1.0,False
2019,MN,922654,1249,1000.0,775.0,800.640512409928,1249.0,Deal 1,1.0,1000.0,445.0,1.0,1.0,False
2019,MN,922667,1259,1000.0,2297.217774119525,794.2811755361398,1259.0,Deal 1,1.0,1000.0,1720.0,1.0,1.0,False
2019,MN,922671,536,250.0,1521.41,466.4179104477612,536.0,Deal 1,1.0,250.0,1521.0,1.0,1.0,False
2019,MN,922678,2531,1000.0,1616.3375586151851,395.1007506914263,2531.0,Deal 1,1.0,1000.0,1200.0,1.0,1.0,False
2019,MN,922679,743,500.0,1029.0,672.9475100942127,743.0,Deal 2,1.0,500.0,1029.0,1.0,1.0,False
2019,MN,922680,470,300.0,500.0,638.2978723404256,470.0,Deal 1,1.0,300.0,500.0,1.0,1.0,False
2019,MN,922684,1813,1000.0,3765.727826429114,551.5719801434087,1813.0,Deal 1,2.0,1500.0,3220.0,2.0,1.0,True
2019,MN,922688,520,500.0,1561.0904150453955,961.5384615384615,520.0,,,,,,,False
2019,MN,922693,6427,1000.0,2170.0,155.59358954411078,5462.95,Deal 5,1.0,2000.0,2135.0,1.0,1.0,True
2019,MN,922694,665,300.0,1537.5,451.1278195488722,665.0,Deal 1,1.0,300.0,1498.0,1.0,1.0,False
2019,MN,922711,2762,1000.0,2328.976056222033,362.0564808110065,2762.0,Deal 5,2.0,2100.0,2320.0,2.0,1.0,True
2019,MN,922713,10088,4000.0,2700.0,396.5107057890563,8574.8,Deal 3,1.0,4000.0,2700.0,1.0,1.0,False
2019,MN,922725,1592,1000.0,2013.84,628.1407035175879,1592.0,Deal 1,1.0,1000.0,1136.0,1.0,1.0,False
2019,MN,922729,1684,1000.0,1250.0,593.8242280285035,1684.0,Deal 1,1.0,1000.0,1136.0,1.0,1.0,False
2019,MN,922732,1202,1000.0,1540.9782754051332,831.9467554076539,1202.0,,,,,,,False
2019,MN,922735,1273,500.0,1000.0,392.77297721916733,1273.0,Deal 1,1.0,500.0,1000.0,1.0,1.0,False
2019,MN,922741,1850,500.0,2125.5,270.27027027027026,1850.0,Deal 1,1.0,500.0,2126.0,1.0,1.0,False
2019,MN,922742,667,300.0,2185.0,449.7751124437781,667.0,Deal 1,1.0,300.0,2185.0,1.0,1.0,False
2019,MN,922745,2571,500.0,600.0,194.47685725398676,2571.0,Deal 1,1.0,1000.0,445.0,1.0,1.0,True
2019,MN,922748,4301,1000.0,1350.0,232.50406882120438,3655.85,Deal 1,1.0,1000.0,1100.0,1.0,1.0,False
2019,MN,922753,27498,10000.0,5710.0,363.66281184086114,19248.6,Deal 1,2.0,12000.0,5623.0,2.0,1.0,True
2019,MN,922755,7593,5000.0,3160.0,658.5012511523772,6454.05,Deal 4,2.0,5100.0,3110.0,2.0,1.0,True
2019,MN,922769,350,200.0,675.0,571.4285714285714,350.0,Deal 1,1.0,200.0,675.0,1.0,1.0,False
2019,MN,922771,5648,2000.0,2300.0,354.10764872521247,4800.8,Deal 3,3.0,2200.0,2160.0,2.0,1.0,True
