,line_item_id,state_code,size,funding_year,li_monthly_cost,bandwidth_received,rec_cost_per_meg,service_provider_id,state_network,parent_name,cost_tier,num_lines
274,64859,WI,Small,2015,625.00,97,6.4432989690721649,39948,True,WiscNet,Low,1
275,66942,MI,Medium,2015,23177.41,4000,2.8971762500000000,42496,False,AT&T,Low,2
276,66995,MI,Medium,2015,15535.56,5000,3.1071120000000000,42991,False,Comcast,Low,1
277,68317,TX,Small,2015,1000.00,20,50.0000000000000000,40345,False,Region 9 Education Service Center,Low,1
278,68592,WI,Medium,2015,645.83,100,6.4583000000000000,39948,True,WiscNet,Low,1
279,68609,WI,Small,2015,625.00,100,6.2500000000000000,39948,True,WiscNet,Low,1
280,68640,WI,Small,2015,700.00,100,7.0000000000000000,39948,True,WiscNet,Low,1
281,68649,WI,Small,2015,666.67,100,6.6667000000000000,39948,True,WiscNet,Low,1
282,68659,WI,Small,2015,541.67,96,5.6423958333333333,39948,True,WiscNet,Low,1
283,68679,WI,Small,2015,583.34,100,5.8334000000000000,39948,True,WiscNet,Low,1
284,68704,WI,Small,2015,650.00,200,3.2500000000000000,39948,True,WiscNet,Low,1
285,68803,CA,Tiny,2015,691.67,100,6.9167000000000000,40628,False,Lassen County Office of Education,Low,1
286,70409,CA,Medium,2015,1000.00,100,10.0000000000000000,43951,False,Stanislaus County Office of Education,Low,1
287,70416,CA,Small,2015,3712.50,1000,3.7125000000000000,42980,False,San Joaquin County Schools Data Processing Center,Low,1
288,70661,TX,Small,2015,4050.00,50,81.0000000000000000,38141,False,Education Service Center Region 17,Low,1
289,71289,IL,Small,2015,750.00,100,7.5000000000000000,37843,False,Northern Illinois University,High,1
290,71419,CA,Tiny,2015,691.67,1.5,461.1133333333333333,40628,False,Lassen County Office of Education,Low,1
291,71427,CA,Large,2015,3683.33,1000,3.6833300000000000,40485,False,LA County Office of Education LACOE,Low,1
292,72796,IL,Small,2015,1016.67,100,10.1667000000000000,41676,False,Illinois Century Network,High,1
293,74211,OH,Small,2015,653.13,250,2.6125200000000000,42984,False,Metropolitan Dayton Educational Cooperative Association,Mid,1
294,74230,OH,Small,2015,517.00,250,2.0680000000000000,42984,False,Metropolitan Dayton Educational Cooperative Association,Mid,1
295,75006,RI,Small,2015,1500.00,300,5.0000000000000000,37740,True,Oshean,Mid,1
296,75006,RI,Tiny,2015,1500.00,300,5.0000000000000000,37740,True,Oshean,Mid,1
297,75289,TX,Small,2015,2677.00,50,53.5400000000000000,43926,False,ESC7Net,Low,1
298,75295,TX,Small,2015,3994.75,100,39.9475000000000000,36972,False,Region III Education Service Center,Low,1
299,75323,TX,Small,2015,1633.33,80,20.4166250000000000,38988,False,Education Service Center Region 2,Low,1
300,75330,TX,Small,2015,3800.00,20,190.0000000000000000,43874,False,"Education Service Center, Region 20",Low,1
301,75335,TX,Small,2015,1000.00,20,50.0000000000000000,40345,False,Region 9 Education Service Center,Low,1
302,75471,WI,Small,2015,650.00,100,6.5000000000000000,39948,True,WiscNet,Low,1
303,75482,WI,Medium,2015,1975.00,1000,1.9750000000000000,39948,True,WiscNet,Low,1
304,75486,WI,Small,2015,650.00,200,3.2500000000000000,39948,True,WiscNet,Low,1
305,75490,WI,Medium,2015,3637.50,1000,3.6375000000000000,39948,True,WiscNet,Low,1
306,75508,WI,Small,2015,1166.67,1000,1.1666700000000000,39948,True,WiscNet,Low,1
307,76059,CA,Medium,2015,6500.00,1000,6.5000000000000000,39424,False,Orange County DOE,Low,1
308,77376,IL,Tiny,2015,360.00,30,12.0000000000000000,41676,False,Illinois Century Network,High,1
309,78045,MI,Small,2015,967.00,50,19.3400000000000000,43171,False,Regional Educational Media Center No. 1,Low,1
310,78045,MI,Tiny,2015,967.00,50,19.3400000000000000,43171,False,Regional Educational Media Center No. 1,Low,1
311,78311,NH,Small,2015,878.61,300,2.9287000000000000,42008,False,FairPoint Telecommunications,Low,1
312,78311,NH,Tiny,2015,878.61,300,2.9287000000000000,42008,False,FairPoint Telecommunications,Low,1
313,79661,TX,Small,2015,1885.00,20,94.2500000000000000,38141,False,Education Service Center Region 17,Low,1
314,79994,WI,Small,2015,625.00,97,6.4432989690721649,39948,True,WiscNet,Low,1
315,80032,WI,Small,2015,2557.17,500,5.1143400000000000,39948,True,WiscNet,Low,1
316,80037,WI,Small,2015,750.00,100,7.5000000000000000,39948,True,WiscNet,Low,1
317,80043,WI,Tiny,2015,500.00,100,5.0000000000000000,39948,True,WiscNet,Low,1
318,80047,WI,Small,2015,1333.34,500,2.6666800000000000,39948,True,WiscNet,Low,1
319,80055,WI,Medium,2015,1541.67,500,3.0833400000000000,39948,True,WiscNet,Low,1
320,80420,CA,Tiny,2015,1600.00,100,16.0000000000000000,42721,False,CVIN,Low,1
321,80484,CA,Medium,2015,2608.33,1000,2.6083300000000000,43865,False,Alameda County Office of Education,Low,1
322,82420,IL,Mega,2015,109692.00,12000,4.5705000000000000,42496,False,AT&T,High,2
323,83295,MI,Small,2015,3307.00,500,6.6140000000000000,40230,False,Spectrum,Low,1
324,83712,NH,Small,2015,1700.00,100,17.0000000000000000,43645,False,TDS Telecom,Low,1
325,83712,NH,Tiny,2015,1700.00,100,17.0000000000000000,43645,False,TDS Telecom,Low,1
326,83714,NH,Small,2015,568.00,100,5.6800000000000000,42009,False,FairPoint Telecommunications,Low,1
327,83714,NH,Tiny,2015,568.00,100,5.6800000000000000,42009,False,FairPoint Telecommunications,Low,1
328,83715,NH,Small,2015,510.00,100,5.1000000000000000,43986,False,Comcast,Low,1
329,83715,NH,Tiny,2015,510.00,100,5.1000000000000000,43986,False,Comcast,Low,1
330,84260,NY,Medium,2015,8400.00,4000,2.1000000000000000,42050,False,Spectrum,Low,1
331,84260,NY,Small,2015,8400.00,4000,2.1000000000000000,42050,False,Spectrum,Low,1
332,84260,NY,Tiny,2015,8400.00,4000,2.1000000000000000,42050,False,Spectrum,Low,1
333,85028,RI,Small,2015,2466.67,500,4.9333400000000000,42046,True,Cox,Mid,1
334,85494,TX,Large,2015,10411.20,1000,10.4112000000000000,41616,False,TW Telecommunications Holdings,Low,1
335,86902,CA,Tiny,2015,333.33,1.5,222.2200000000000000,37068,False,Tehama County DOE,Low,1
336,86972,CA,Large,2015,61500.00,30000,0.68333333333333333333,38870,False,Spectrum,Low,3
337,86972,CA,Medium,2015,61500.00,30000,0.68333333333333333333,38870,False,Spectrum,Low,3
338,86972,CA,Mega,2015,61500.00,30000,0.68333333333333333333,38870,False,Spectrum,Low,3
339,86972,CA,Small,2015,61500.00,30000,0.68333333333333333333,38870,False,Spectrum,Low,3
340,87875,IL,Small,2015,500.00,100,5.0000000000000000,37843,False,Northern Illinois University,High,1
341,88255,MI,Small,2015,3640.00,1000,3.6400000000000000,40230,False,Spectrum,Low,1
342,90237,VT,Medium,2015,182.50,100,1.8250000000000000,41263,False,Comcast,Low,1
343,90372,WI,Tiny,2015,650.00,100,6.5000000000000000,39948,True,WiscNet,Low,1
344,90382,WI,Small,2015,1041.67,1000,1.0416700000000000,39948,True,WiscNet,Low,1
345,93934,MI,Large,2015,2839.02,1000,2.8390200000000000,39049,False,Zayo Group,Low,1
346,93934,MI,Medium,2015,2839.02,1000,2.8390200000000000,39049,False,Zayo Group,Low,1
347,93934,MI,Small,2015,2839.02,1000,2.8390200000000000,39049,False,Zayo Group,Low,1
348,93935,MI,Large,2015,2839.02,1000,2.8390200000000000,39049,False,Zayo Group,Low,1
349,93935,MI,Medium,2015,2839.02,1000,2.8390200000000000,39049,False,Zayo Group,Low,1
350,93935,MI,Small,2015,2839.02,1000,2.8390200000000000,39049,False,Zayo Group,Low,1
351,93941,MI,Small,2015,1490.50,50,29.8100000000000000,43171,False,Regional Educational Media Center No. 1,Low,1
352,93941,MI,Tiny,2015,1490.50,50,29.8100000000000000,43171,False,Regional Educational Media Center No. 1,Low,1
353,94405,ND,Small,2015,6400.00,4000,0.40000000000000000000,36964,True,DCN,Low,4
354,94405,ND,Tiny,2015,6400.00,4000,0.40000000000000000000,36964,True,DCN,Low,4
355,94521,NM,Small,2015,1333.17,40,33.3292500000000000,43102,False,TDS Telecom,High,1
356,95410,WI,Small,2015,583.34,96,6.0764583333333333,39948,True,WiscNet,Low,1
357,95417,WI,Small,2015,666.67,96,6.9444791666666667,39948,True,WiscNet,Low,1
358,95418,WI,Small,2015,1675.00,10000,0.16750000000000000000,39948,True,WiscNet,Low,1
359,95426,WI,Medium,2015,1825.00,100,18.2500000000000000,39948,True,WiscNet,Low,1
360,95441,WI,Small,2015,1125.00,1000,1.1250000000000000,39948,True,WiscNet,Low,1
361,95445,WI,Small,2015,541.67,100,5.4167000000000000,39948,True,WiscNet,Low,1
362,96674,CA,Small,2015,658.33,1.5,438.8866666666666667,43949,False,Butte County Office of Education,Low,1
363,96694,IL,Tiny,2015,252.00,21,12.0000000000000000,41676,False,Illinois Century Network,High,1
364,97250,WI,Medium,2015,1450.00,1000,1.4500000000000000,39948,True,WiscNet,Low,1
365,97252,WI,Small,2015,750.00,96,7.8125000000000000,39948,True,WiscNet,Low,1
366,98639,CA,Medium,2015,1250.00,1000,1.2500000000000000,42614,False,San Mateo County Office of Education,Low,1
367,102197,OH,Small,2015,906.00,1000,0.90600000000000000000,41718,False,Northeast Ohio Management Information Network,Mid,1
368,103762,WI,Tiny,2015,541.67,100,5.4167000000000000,39948,True,WiscNet,Low,1
369,103768,WI,Medium,2015,958.34,300,3.1944666666666667,39948,True,WiscNet,Low,1
370,103800,WI,Small,2015,650.00,100,6.5000000000000000,39948,True,WiscNet,Low,1
371,103828,WI,Small,2015,850.00,500,1.7000000000000000,39948,True,WiscNet,Low,1
372,103839,WI,Small,2015,750.00,1000,0.75000000000000000000,39948,True,WiscNet,Low,1
373,104074,CA,Medium,2015,833.33,1000,0.83333000000000000000,43951,False,Stanislaus County Office of Education,Low,1
374,105361,CA,Tiny,2015,1000.00,100,10.0000000000000000,37286,False,Tulare County Office of Education,Low,1
375,105407,CA,Tiny,2015,1000.00,100,10.0000000000000000,37286,False,Tulare County Office of Education,Low,1
376,105467,CA,Tiny,2015,1000.00,100,10.0000000000000000,37286,False,Tulare County Office of Education,Low,1
377,106087,IL,Small,2015,240.00,40,3.0000000000000000,41676,False,Illinois Century Network,High,2
378,106105,IL,Medium,2015,104.42,16,6.5262500000000000,42991,False,Comcast,High,1
379,106105,IL,Small,2015,104.42,16,6.5262500000000000,42991,False,Comcast,High,1
380,106105,IL,Tiny,2015,104.42,16,6.5262500000000000,42991,False,Comcast,High,1
381,106107,IL,Medium,2015,94.90,16,5.9312500000000000,42991,False,Comcast,High,1
382,106107,IL,Small,2015,94.90,16,5.9312500000000000,42991,False,Comcast,High,1
383,106107,IL,Tiny,2015,94.90,16,5.9312500000000000,42991,False,Comcast,High,1
384,106109,IL,Tiny,2015,18.43,16,1.1518750000000000,42991,False,Comcast,High,1
385,106634,KS,Small,2015,1000.00,100,10.0000000000000000,37085,False,KanREN,High,1
386,108222,NY,Medium,2015,14650.00,1000,14.6500000000000000,41616,False,TW Telecommunications Holdings,Low,1
387,108222,NY,Small,2015,14650.00,1000,14.6500000000000000,41616,False,TW Telecommunications Holdings,Low,1
388,108222,NY,Tiny,2015,14650.00,1000,14.6500000000000000,41616,False,TW Telecommunications Holdings,Low,1
389,108672,OH,Small,2015,604.00,100,6.0400000000000000,41718,False,Northeast Ohio Management Information Network,Mid,1
390,108695,OH,Small,2015,150.00,100,1.5000000000000000,37208,False,Ohio Mid Eastern Regional Education Service Agency,Mid,1
391,110573,TX,Small,2015,1600.00,50,32.0000000000000000,40345,False,Region 9 Education Service Center,Low,1
392,110675,TX,Small,2015,4204.67,100,42.0467000000000000,41937,False,Region 18 Education Service Center,Low,1
393,111183,WI,Small,2015,700.00,200,3.5000000000000000,39948,True,WiscNet,Low,1
394,111184,WI,Small,2015,958.34,200,4.7917000000000000,39948,True,WiscNet,Low,1
395,111187,WI,Small,2015,666.66,100,6.6666000000000000,39948,True,WiscNet,Low,1
396,111429,CA,Tiny,2015,333.33,1000,0.33333000000000000000,42537,False,San Luis Obispo County Office of Education,Low,1
397,111928,CA,Large,2015,3691.67,10000,0.36916700000000000000,40010,False,Santa Cruz County Office of Education,Low,1
398,111958,CA,Small,2015,6500.00,1000,6.5000000000000000,39424,False,Orange County DOE,Low,1
399,112427,CA,Medium,2015,409.45,300,1.3648333333333333,42537,False,San Luis Obispo County Office of Education,Low,1
400,113777,CA,Small,2015,833.33,100,8.3333000000000000,43951,False,Stanislaus County Office of Education,Low,1
401,114589,IL,Tiny,2015,240.00,20,12.0000000000000000,41676,False,Illinois Century Network,High,1
402,114620,IL,Small,2015,400.00,100,4.0000000000000000,37843,False,Northern Illinois University,High,1
403,115406,MI,Medium,2015,5225.00,1250,4.1800000000000000,40230,False,Spectrum,Low,1
404,115406,MI,Small,2015,5225.00,1250,4.1800000000000000,40230,False,Spectrum,Low,1
405,117183,NV,Mega,2015,31500.00,10000,3.1500000000000000,37796,False,CenturyLink,High,1
406,117185,NV,Mega,2015,31500.00,10000,3.1500000000000000,37796,False,CenturyLink,High,1
407,117677,OR,Small,2015,1075.00,100,10.7500000000000000,37078,False,Frontier,Low,1
408,117747,PA,Medium,2015,2000.00,1000,2.0000000000000000,42717,False,Affiniti,Low,1
409,117747,PA,Small,2015,2000.00,1000,2.0000000000000000,42717,False,Affiniti,Low,1
410,118116,RI,Medium,2015,1733.34,500,3.4666800000000000,37740,True,Oshean,Mid,1
411,118128,RI,Medium,2015,1500.00,300,5.0000000000000000,37740,True,Oshean,Mid,1
412,119441,TX,Medium,2015,3393.33,200,16.9666500000000000,38988,False,Education Service Center Region 2,Low,1
413,119604,TX,Small,2015,2821.00,100,28.2100000000000000,41937,False,Region 18 Education Service Center,Low,1
414,119894,WI,Small,2015,750.00,93,8.0645161290322581,39948,True,WiscNet,Low,1
415,119895,WI,Small,2015,750.00,100,7.5000000000000000,39948,True,WiscNet,Low,1
416,119910,WI,Small,2015,666.67,100,6.6667000000000000,39948,True,WiscNet,Low,1
417,119915,WI,Small,2015,583.34,94,6.2057446808510638,39948,True,WiscNet,Low,1
418,119923,WI,Small,2015,541.67,100,5.4167000000000000,39948,True,WiscNet,Low,1
419,119931,WI,Medium,2015,1800.00,200,9.0000000000000000,39948,True,WiscNet,Low,1
420,119932,WI,Small,2015,541.67,94,5.7624468085106383,39948,True,WiscNet,Low,1
421,119936,WI,Tiny,2015,690.42,48,14.3837500000000000,39948,True,WiscNet,Low,1
422,120023,WI,Small,2015,666.67,95,7.0175789473684211,39948,True,WiscNet,Low,1
423,120044,WI,Medium,2015,1166.67,300,3.8889000000000000,39948,True,WiscNet,Low,1
424,120047,WI,Small,2015,950.00,800,1.1875000000000000,39948,True,WiscNet,Low,1
425,120189,CA,Tiny,2015,189.94,1000,0.18994000000000000000,39247,False,Tuolumne County Superintendent of Schools,Low,1
426,120281,CA,Medium,2015,2570.83,100,25.7083000000000000,37068,False,Tehama County DOE,Low,1
427,120636,CA,Medium,2015,2385.00,1000,2.3850000000000000,42615,False,Fresno County Superintendent of Schools,Low,1
428,120903,CA,Small,2015,2891.67,1000,2.8916700000000000,37068,False,Tehama County DOE,Low,1
429,120976,CA,Large,2015,6000.00,2000,3.0000000000000000,40485,False,LA County Office of Education LACOE,Low,1
430,120989,CA,Medium,2015,833.33,1000,0.83333000000000000000,43951,False,Stanislaus County Office of Education,Low,1
431,121347,CA,Mega,2015,275.97,1.5,183.9800000000000000,39586,False,Verizon,Low,3
432,121796,CA,Small,2015,856.67,250,3.4266800000000000,37926,False,Kern County Superintendent of Schools,Low,1
433,126012,PA,Medium,2015,3887.35,200,19.4367500000000000,42991,False,Comcast,Low,1
434,126012,PA,Small,2015,3887.35,200,19.4367500000000000,42991,False,Comcast,Low,1
435,126016,PA,Medium,2015,5000.00,500,10.0000000000000000,41958,False,Zito Media Communications,Low,1
436,126016,PA,Small,2015,5000.00,500,10.0000000000000000,41958,False,Zito Media Communications,Low,1
437,126023,PA,Medium,2015,5435.26,1000,5.4352600000000000,40338,False,Level 3 Communications,Low,1
438,126023,PA,Small,2015,5435.26,1000,5.4352600000000000,40338,False,Level 3 Communications,Low,1
439,126647,TX,Tiny,2015,1300.00,30,43.3333333333333333,40345,False,Region 9 Education Service Center,Low,1
440,126693,TX,Small,2015,1000.00,20,50.0000000000000000,40345,False,Region 9 Education Service Center,Low,1
441,126904,TX,Small,2015,1000.00,20,50.0000000000000000,40345,False,Region 9 Education Service Center,Low,1
442,127023,TX,Small,2015,1000.00,50,20.0000000000000000,43926,False,ESC7Net,Low,1
443,128308,WI,Small,2015,625.00,96,6.5104166666666667,39948,True,WiscNet,Low,1
444,128322,WI,Small,2015,541.00,96,5.6354166666666667,39948,True,WiscNet,Low,1
445,128356,WI,Small,2015,550.00,91,6.0439560439560440,39948,True,WiscNet,Low,1
446,128372,WI,Small,2015,666.67,100,6.6667000000000000,39948,True,WiscNet,Low,1
447,130002,CA,Large,2015,2125.00,1000,2.1250000000000000,43865,False,Alameda County Office of Education,Low,1
448,130330,CA,Tiny,2015,833.33,100,8.3333000000000000,43951,False,Stanislaus County Office of Education,Low,1
449,130498,CA,Tiny,2015,117.67,1.5,78.4466666666666667,38140,False,Trinity County Office of Education,Low,1
450,130528,CA,Medium,2015,1326.00,1000,1.3260000000000000,40010,False,Santa Cruz County Office of Education,Low,1
451,130556,CA,Medium,2015,1039.00,10,103.9000000000000000,42496,False,AT&T,Low,1
452,130556,CA,Small,2015,1039.00,10,103.9000000000000000,42496,False,AT&T,Low,1
453,130556,CA,Tiny,2015,1039.00,10,103.9000000000000000,42496,False,AT&T,Low,1
454,131440,CO,Small,2015,1384.00,100,13.8400000000000000,38922,False,Affiniti,Low,17
455,132794,IL,Small,2015,699.00,100,6.9900000000000000,38526,False,Village of Rantoul,High,1
456,132797,IL,Tiny,2015,240.00,20,12.0000000000000000,41676,False,Illinois Century Network,High,1
457,133090,IL,Small,2015,286.35,50,5.7270000000000000,41676,False,Illinois Century Network,High,1
458,133199,IL,Small,2015,600.00,100,6.0000000000000000,41676,False,Illinois Century Network,High,1
459,136106,MI,Medium,2015,9240.00,10000,0.92400000000000000000,40959,False,Windstream,Low,1
460,136106,MI,Small,2015,9240.00,10000,0.92400000000000000000,40959,False,Windstream,Low,1
461,136107,MI,Medium,2015,3815.50,650,5.8700000000000000,40230,False,Spectrum,Low,1
462,136107,MI,Small,2015,3815.50,650,5.8700000000000000,40230,False,Spectrum,Low,1
463,136325,MI,Small,2015,5041.80,1000,5.0418000000000000,42496,False,AT&T,Low,1
464,136626,MN,Mega,2015,5679.38,6000,0.94656333333333333333,41448,False,CenturyLink,High,1
465,136820,MN,Large,2015,780.00,200,3.9000000000000000,40338,False,Level 3 Communications,High,1
466,136820,MN,Medium,2015,780.00,200,3.9000000000000000,40338,False,Level 3 Communications,High,1
467,136820,MN,Small,2015,780.00,200,3.9000000000000000,40338,False,Level 3 Communications,High,1
468,138063,NM,Mega,2015,49480.00,4000,6.1850000000000000,41448,False,CenturyLink,High,2
469,139411,OH,Small,2015,906.00,100,9.0600000000000000,41718,False,Northeast Ohio Management Information Network,Mid,1
470,139737,OH,Small,2015,208.33,100,2.0833000000000000,42984,False,Metropolitan Dayton Educational Cooperative Association,Mid,1
471,142043,RI,Medium,2015,3000.00,1000,3.0000000000000000,37740,True,Oshean,Mid,1
472,142054,RI,Medium,2015,1500.00,300,5.0000000000000000,37740,True,Oshean,Mid,1
473,143393,TX,Tiny,2015,230.00,50,4.6000000000000000,37536,False,CenturyLink,Low,1
474,144552,TX,Small,2015,4905.83,200,24.5291500000000000,36972,False,Region III Education Service Center,Low,1
475,144664,TX,Small,2015,3659.33,100,36.5933000000000000,41937,False,Region 18 Education Service Center,Low,1
476,144958,TX,Mega,2015,1750.00,2000,0.87500000000000000000,42680,False,Cogent Communications,Low,1
477,145024,TX,Medium,2015,7371.33,200,36.8566500000000000,41937,False,Region 18 Education Service Center,Low,1
