,district_id,state_code,name,num_students,locale,size,meeting_2018_goal_oversub,fy18_ia_bw_mbps_total,fy17_ia_bw_mbps_total,fy18_ia_bandwidth_per_student_kbps,fy17_ia_bandwidth_per_student_kbps,fy18_hierarchy_ia_connect_category,fy17_hierarchy_ia_connect_category
1155,901363,IL,Ludlow C C School District 142,80,Rural,Tiny,True,100,100,1250,1316,Fiber,Fiber
1156,901372,IL,Madison Community Unit School District 12,672,Suburban,Small,True,700,700,1042,954,Fiber,Fiber
1157,901378,IL,Maine Twp High School District 207,6250,Suburban,Small,True,10500,11000,1680,1747,Fiber,Fiber
1158,901381,IL,Malden Community Con School District 84,89,Rural,Tiny,True,200,200,2247,2469,Cable,Cable
1159,901382,IL,Manhattan School District 114,1411,Suburban,Small,True,2000,300,1417,207,Fiber,Fiber
1160,901386,IL,Northbrook-Glenview School District 30,1155,Suburban,Small,True,10000,1050,8658,924,Fiber,Fiber
1161,901392,IL,Prairie-Hills School District 144,2575,Suburban,Medium,True,10000,6000,3883,2328,Fiber,Fiber
1162,901394,IL,Marquardt School District 15,2617,Suburban,Small,True,5000,2000,1911,891,Fiber,Fiber
1163,901398,IL,Mascoutah School District 19,3874,Town,Small,True,5000,5000,1291,1307,Fiber,Fiber
1164,901403,IL,Maywood-Melrose Park-Broadview S.D. #89,4996,Suburban,Medium,True,10000,5000,2002,1026,Fiber,Fiber
1165,901405,IL,Mcclellan C C School District 12,61,Rural,Tiny,True,200,200,3279,2985,Fiber,Fiber
1166,901411,IL,Community Unit School District 4,680,Rural,Small,True,2000,2000,2941,3030,Fiber,Fiber
1167,901440,IL,Morris Community Hs District 101,844,Town,Tiny,True,1000,150,1185,166,Fiber,Fiber
1168,901445,IL,Golf School District 67,649,Suburban,Small,True,1100,1000,1695,1502,Fiber,Fiber
1169,901454,IL,Brown County School District 1,733,Town,Small,True,2000,1000,2729,1348,Fiber,Fiber
1170,901465,IL,Murphysboro Community Unit School District,1997,Town,Small,True,2000,2000,1002,1049,Fiber,Fiber
1171,901485,IL,Niles Elem School District 71,587,Suburban,Tiny,True,1000,500,1704,990,Fiber,Fiber
1172,901486,IL,Niles Township H S District 219,4551,Urban,Small,True,11000,2000,2417,419,Fiber,Fiber
1173,901488,IL,Mclean County School District Unit 5,13264,Suburban,Large,True,10000,10000,754,763,Fiber,Fiber
1174,901491,IL,North Clay C U School District 25,656,Rural,Small,True,1000,1000,1524,1481,Fiber,Fiber
1175,901492,IL,North Palos School District 117,3329,Suburban,Small,True,5000,1250,1502,423,Fiber,Fiber
1176,901494,IL,Northbrook School District 28,1771,Suburban,Small,True,10000,1050,5647,582,Fiber,Fiber
1177,901495,IL,Northfield Twp H S District 225,4982,Suburban,Small,True,10000,10000,2007,2007,Fiber,Fiber
1178,901499,IL,Oak Grove School District 68 Bartonville,148,Rural,Tiny,True,200,200,1351,722,Fiber,Fiber
1179,901500,IL,Oak Grove School District 68 Libertyville,880,Suburban,Tiny,True,1000,,1136,,Fiber,None - Error
1180,901504,IL,Oak Park-River Forest District 200,3296,Suburban,Tiny,True,5000,5000,1517,1515,Fiber,Fiber
1181,901505,IL,Oakdale Ccsd 1,80,Rural,Tiny,True,155,155,1938,2013,Fiber,Fiber
1182,901511,IL,Ohio Chsd 505,40,Rural,Tiny,True,50,50,1250,1250,Fiber,Fiber
1183,901521,IL,Ottawa Elementary School District 141,2012,Town,Small,True,2100,2100,1044,1108,Fiber,Fiber
1184,901523,IL,Palatine Cc School District 15,12496,Suburban,Large,True,10000,10000,800,825,Fiber,Fiber
1185,901536,IL,Park Forest School District 163,1743,Suburban,Small,True,2000,2000,1147,1106,Fiber,Fiber
1186,901542,IL,Payson C U School District 1,554,Rural,Small,True,2000,2000,3610,3584,Fiber,Fiber
1187,901547,IL,Pembroke Ccsd 259,208,Rural,Tiny,True,500,500,2404,2174,Fiber,Fiber
1188,901548,IL,Pennoyer School District 79,403,Suburban,Tiny,True,1000,250,2481,598,Fiber,Fiber
1189,901574,IL,Posen-Robbins School District 143 1/2,1583,Suburban,Small,True,2000,1000,1263,696,Fiber,Fiber
1190,901576,IL,Prairie Grove School District 46,724,Suburban,Small,True,1000,200,1381,295,Fiber,Fiber
1191,901577,IL,Prairie Hill C C School District 133,743,Suburban,Small,True,1000,200,1346,289,Fiber,Fiber
1192,901581,IL,Princeville C U School District 326,731,Rural,Small,True,1000,500,1368,682,Fiber,Fiber
1193,901585,IL,Proviso Township High School District 209,4217,Suburban,Small,True,6000,3000,1423,651,Fiber,Fiber
1194,901586,IL,Putnam County Cusd 535,858,Rural,Small,True,1500,155,1748,180,Fiber,Cable
1195,901595,IL,Reavis Township High School District 220,1778,Suburban,Tiny,True,2000,1500,1125,826,Fiber,Fiber
1196,901602,IL,Richmond-Burton H S District 157,727,Rural,Tiny,True,3000,1000,4127,1372,Fiber,Fixed Wireless
1197,901606,IL,River Forest School District 90,1411,Suburban,Small,True,1500,1500,1063,1080,Fiber,Fiber
1198,901616,IL,Riverview C C School District 2,244,Rural,Tiny,True,1000,100,4098,446,Fiber,Cable
1199,901623,IL,Rock Falls Elem School District 13,926,Town,Small,True,1000,1000,1080,1055,Fiber,Fiber
1200,901625,IL,Rock Island-Milan School District 41,6291,Urban,Medium,True,10000,10000,1590,1589,Fiber,Fiber
1201,901637,IL,Round Lake Area School District 116,6917,Suburban,Medium,True,6100,5000,882,760,Fiber,Fiber
1202,901642,IL,Salem Community H S District 600,697,Town,Tiny,True,1000,1000,1435,1445,Fiber,Fiber
1203,901643,IL,Salt Creek School District 48,482,Suburban,Small,True,500,500,1037,1042,Fiber,Fiber
1204,901644,IL,Sandoval C U School District 501,482,Rural,Small,True,2000,2000,4149,3802,Fiber,Fiber
1205,901645,IL,Sandridge School District 172,355,Suburban,Tiny,True,400,150,1127,391,Cable,Cable
1206,901649,IL,Community Consolidated School District 168,1373,Suburban,Small,True,3000,3000,2185,2135,Fiber,Fiber
1207,901651,IL,Schiller Park School District 81,1444,Suburban,Small,True,2000,1000,1385,700,Fiber,Fiber
1208,901666,IL,Skokie School District 69,1674,Urban,Small,True,2000,2000,1195,1119,Fiber,Fiber
1209,901670,IL,Southeastern C U School District 337,482,Rural,Small,True,2000,1200,4149,2490,Fiber,Fiber
1210,901673,IL,South Holland School District 150,923,Suburban,Small,True,2000,2000,2167,2116,Fiber,Fiber
1211,901674,IL,South Holland School District 151,1574,Suburban,Small,True,5000,1000,3177,689,Fiber,Fiber
1212,901681,IL,Spring Lake CCSD 606,50,Rural,Tiny,True,50,50,1000,980,Cable,Cable
1213,901684,IL,St Anne C C School District 256,337,Rural,Tiny,True,1000,1000,2967,3205,Fiber,Fiber
1214,901685,IL,St Anne Community H S District 302,239,Rural,Tiny,True,1000,1000,4184,4444,Fiber,Fiber
1215,901686,IL,St Charles CU School District 303,12570,Suburban,Large,True,11000,3000,875,222,Fiber,Fiber
1216,901688,IL,St Elmo C U School District 202,456,Rural,Small,True,600,200,1316,462,Fiber,Fiber
1217,901711,IL,Sunnybrook School District 171,980,Suburban,Small,True,1000,1000,1020,947,Fiber,Fiber
1218,901712,IL,Sunset Ridge School District 29,460,Suburban,Small,True,800,800,1739,1724,Fiber,Fiber
1219,901715,IL,V I T Community Unit School District 2,361,Rural,Small,True,500,100,1385,254,Fiber,Fiber
1220,901717,IL,Tamaroa School District 005,112,Rural,Tiny,True,200,200,1786,2041,Fiber,Fiber
1221,901725,IL,Thornton Township High School District 205,4856,Suburban,Small,True,10000,2000,2059,433,Fiber,Fiber
1222,901741,IL,Union School District 81,102,Rural,Tiny,True,300,100,2941,1075,Fiber,Fiber
1223,901747,IL,Valley View Community Un District 365 U,16526,Suburban,Large,True,16100,16000,974,974,Fiber,Fiber
1224,901748,IL,Valmeyer School District,463,Rural,Small,True,1000,300,2160,615,Fiber,Fiber
1225,901750,IL,Venice Community Unit School District 3,58,Suburban,Tiny,True,200,100,3448,1099,Fiber,Fiber
1226,901755,IL,Vienna Hsd 133,356,Rural,Tiny,True,1000,200,2809,557,Fiber,Fiber
1227,901760,IN,White River Valley School Corp,800,Rural,Small,True,1000,500,1250,658,Fiber,Fiber
1228,901774,IL,Waltham C.C. Elementary Dist. #185,220,Rural,Tiny,True,250,100,1136,461,Fiber,Fiber
1229,901786,IL,Warsaw C U School District 316,425,Rural,Small,True,500,500,1176,1241,Fiber,Fiber
1230,901801,IL,Wauconda Community Unit District 118,4657,Suburban,Medium,True,5000,2050,1074,473,Fiber,Fiber
1231,901812,IL,Calumet City School District 155,1093,Suburban,Small,True,3000,2000,2745,1553,Fiber,Fiber
