funding_year,state_code,district_id,num_students,old_total_bw,old_total_cost,old_bw_per_student,projected_bw_fy2018,consortium_affiliation,consortium_member,locale,ulocal,contract_expiring,deal,total_circuits,new_total_bw,new_total_cost,total_li,bw_rank,best_deal,new_bw_per_student,total_bw_change,total_bw_percent_change
2019,NY,946886,6898,1000.0,1641.025383575575,144.96955639315743,5863.3,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 3,4.0,3100.0,1580.0,2.0,1.0,True,449.40562481878806,2100.0,2.1
2018,NY,946887,10050,1000.0,3531.426480612432,99.50248756218906,8542.5,Madison - Oneida BOCES,True,Urban,13,True,Deal 2,1.0,3000.0,3500.0,1.0,1.0,True,298.5074626865672,2000.0,2.0
2019,NY,946887,9990,1000.0,2279.370666514364,100.10010010010011,8491.5,Madison - Oneida BOCES,True,Urban,13,False,Deal 2,2.0,2000.0,1820.0,1.0,1.0,True,200.20020020020021,1000.0,1.0
2018,NY,946894,4555,2000.0,3943.7703055799357,439.07793633369926,4555.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 3,3.0,2600.0,3937.0,2.0,1.0,True,570.801317233809,600.0,0.3
2019,NY,946894,4459,4003.0,4122.26531536148,897.7349181430814,4459.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True,986.7683337071093,397.0,0.09917561828628528
2018,NY,946896,3281,1000.0,1986.0137226482798,304.7851264858275,2788.85,Broome-Delaware-Tioga BOCES,True,Suburban,22,False,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,377.93355684242607,240.0,0.24
2019,NY,946896,3239,1000.0,1643.0443237497675,308.73726458783574,2753.15,Broome-Delaware-Tioga BOCES,True,Suburban,22,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,339.61099104661935,100.0,0.1
2018,NY,946897,4362,500.0,1770.1182676560481,114.62631820265933,4362.0,Genesee Valley Educational Partnership BOCES,True,Suburban,21,True,Deal 2,5.0,1240.0,1640.0,2.0,1.0,True,284.27326914259515,740.0,1.48
2019,NY,946897,4405,500.0,1727.470797790293,113.50737797956867,4405.0,Genesee Valley Educational Partnership BOCES,True,Suburban,21,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,249.71623155505108,600.0,1.2
2018,NY,946900,2904,1000.0,2667.540088706926,344.3526170798898,2904.0,Ulster BOCES,True,Suburban,21,False,Deal 2,2.0,2000.0,2640.0,1.0,1.0,True,688.7052341597796,1000.0,1.0
2019,NY,946902,2966,1000.0,1189.6916450688832,337.1544167228591,2966.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 3,3.0,2100.0,1120.0,2.0,1.0,True,708.0242751180041,1100.0,1.1
2018,NY,946905,900,200.0,909.3806742068875,222.22222222222223,900.0,Genesee Valley Educational Partnership BOCES,True,Town,32,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,266.6666666666667,40.0,0.2
2018,NY,946906,3534,1000.0,1875.0,282.9654782116582,3534.0,Ulster BOCES,True,Town,31,False,Deal 1,1.0,1250.0,1595.0,1.0,1.0,True,353.70684776457273,250.0,0.25
2018,NY,946907,3986,1000.0,3185.6249289207326,250.87807325639739,3986.0,Ulster BOCES,True,Suburban,21,,Deal 3,3.0,2350.0,3063.0,3.0,1.0,True,589.5634721525339,1350.0,1.35
2019,NY,946907,4076,1000.0,3283.5482554286755,245.3385672227674,4076.0,Ulster BOCES,True,Suburban,21,False,Deal 2,3.0,3000.0,2904.0,1.0,1.0,True,736.0157016683023,2000.0,2.0
2018,NY,946913,1973,1000.0,1841.3773968224452,506.84237202230105,1973.0,SSCTA BOCES DBA GST BOCES,True,Town,32,False,Deal 2,5.0,1240.0,1640.0,2.0,1.0,True,628.4845413076533,240.0,0.24
2019,NY,946913,1551,1000.0,1687.560855263158,644.7453255963894,1551.0,SSCTA BOCES DBA GST BOCES,True,Town,32,False,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,709.2198581560284,100.0,0.1
2018,NY,946920,1594,1000.0,1548.2558190714071,627.3525721455458,1594.0,Erie 1 BOCES,True,Town,33,False,Deal 2,3.0,1120.0,1480.0,2.0,1.0,True,702.6348808030112,120.0,0.12
2019,NY,946920,1535,1000.0,1465.012727245221,651.4657980456026,1535.0,Erie 1 BOCES,True,Town,33,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,716.6123778501628,100.0,0.1
2018,NY,946924,4855,1000.0,1518.2717218978385,205.97322348094747,4126.75,Onondaga-Cortland-Madison BOCES,True,Suburban,21,False,Deal 2,3.0,1120.0,1480.0,2.0,1.0,True,230.69001029866118,120.0,0.12
2019,NY,946924,4556,1000.0,1513.4710540604224,219.49078138718173,3872.6,Onondaga-Cortland-Madison BOCES,True,Suburban,21,False,Deal 3,2.0,1100.0,1410.0,2.0,1.0,True,241.43985952589992,100.0,0.1
2018,NY,946929,6537,1000.0,2163.047860269629,152.97537096527458,5556.45,Erie 1 BOCES,True,Suburban,21,False,Deal 3,6.0,1340.0,2140.0,3.0,1.0,True,204.98699709346795,340.0,0.34
2019,NY,946929,6632,1000.0,1853.257118625606,150.78407720144753,5637.2,Erie 1 BOCES,True,Suburban,21,True,Deal 3,2.0,2000.0,1820.0,1.0,1.0,True,301.56815440289506,1000.0,1.0
2018,NY,946941,6475,1000.0,5276.776698903554,154.44015444015443,5503.75,Southern Westchester BOCES,True,Urban,13,True,Deal 5,3.0,4100.0,4945.0,3.0,1.0,True,633.2046332046332,3100.0,3.1
2018,NY,946944,3167,1000.0,1610.7914591143854,315.75623618566465,2691.95,Madison - Oneida BOCES,True,Suburban,22,True,Deal 2,4.0,1180.0,1560.0,2.0,1.0,True,372.5923586990843,180.0,0.18
2018,NY,946946,1508,1000.0,1696.4770569197215,663.1299734748011,1508.0,Broome-Delaware-Tioga BOCES,True,Rural,42,False,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,822.2811671087533,240.0,0.24
2019,NY,946948,1124,500.0,1400.3130926566648,444.83985765124555,1124.0,Genesee Valley Educational Partnership BOCES | Monroe 1 BOCES,True,Rural,41,True,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True,889.6797153024911,500.0,1.0
2018,NY,946949,9969,2000.0,3747.9673151335373,200.62192797672785,8473.65,Erie 1 BOCES,True,Suburban,21,False,Deal 3,4.0,3180.0,3740.0,2.0,1.0,True,318.9888654829973,1180.0,0.59
2019,NY,946949,9961,5000.0,4776.780902989997,501.9576347756249,8466.85,Erie 1 BOCES,True,Suburban,21,True,Deal 4,4.0,5100.0,4720.0,3.0,1.0,True,511.99678747113745,100.0,0.02
2018,NY,946952,1176,1000.0,1496.2665264918287,850.3401360544218,1176.0,Erie 1 BOCES,True,Town,32,False,Deal 1,3.0,1120.0,1480.0,2.0,1.0,True,952.3809523809524,120.0,0.12
2019,NY,946954,292,50.0,422.29722646011817,171.23287671232876,292.0,Broome-Delaware-Tioga BOCES,True,Rural,42,True,Deal 1,2.0,200.0,400.0,1.0,1.0,True,684.931506849315,150.0,3.0
2018,NY,946957,2820,300.0,2195.0,106.38297872340425,2820.0,,False,Suburban,21,True,Deal 2,2.0,1300.0,1995.0,2.0,1.0,True,460.9929078014184,1000.0,3.3333333333333335
2018,NY,946958,386,50.0,1094.7324800156932,129.5336787564767,386.0,,False,Suburban,21,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,621.7616580310881,190.0,3.8
2019,NY,946958,359,50.0,1090.0,139.27576601671308,359.0,,False,Suburban,21,True,Deal 1,1.0,200.0,974.0,1.0,1.0,True,557.1030640668523,150.0,3.0
2018,NY,946961,26496,10000.0,20449.617256239162,377.4154589371981,18547.2,,False,Suburban,21,True,Deal 3,4.0,13100.0,20347.0,4.0,1.0,True,494.4142512077295,3100.0,0.31
2018,NY,946962,1093,200.0,943.9599854534756,182.9826166514181,1093.0,Genesee Valley Educational Partnership BOCES,True,Rural,42,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,219.57913998170173,40.0,0.2
2018,OH,949560,2825,1000.0,2098.0,353.98230088495575,2401.25,,False,Town,31,True,Deal 3,2.0,1200.0,1980.0,2.0,1.0,True,424.7787610619469,200.0,0.2
2019,OH,949560,3047,1000.0,2240.25,328.1916639317361,2589.95,,False,Town,31,True,Deal 3,2.0,1200.0,1985.0,2.0,1.0,True,393.82999671808335,200.0,0.2
2018,OH,949562,3261,1000.0,3172.5,306.65440049064705,2771.85,,False,Rural,41,False,Deal 4,3.0,2500.0,3100.0,2.0,1.0,True,766.6360012266176,1500.0,1.5
2018,OH,949564,3836,1000.0,3320.0,260.6882168925965,3836.0,,False,Suburban,21,False,Deal 2,3.0,3000.0,3300.0,1.0,1.0,True,782.0646506777894,2000.0,2.0
2019,OH,949564,3875,1000.0,3320.0,258.06451612903226,3875.0,,False,Suburban,21,True,Deal 4,3.0,3000.0,3300.0,1.0,1.0,True,774.1935483870968,2000.0,2.0
2018,OH,949565,2434,500.0,1440.0,205.42317173377157,2434.0,,False,Suburban,21,True,Deal 1,1.0,1000.0,1100.0,1.0,1.0,True,410.84634346754314,500.0,1.0
2018,OH,949567,1140,200.0,706.76,175.43859649122808,1140.0,,False,Rural,41,False,Deal 1,1.0,300.0,450.0,1.0,1.0,True,263.1578947368421,100.0,0.5
2019,OH,949567,1174,200.0,753.0,170.35775127768312,1174.0,,False,Rural,41,False,Deal 1,4.0,800.0,600.0,1.0,1.0,True,681.4310051107325,600.0,3.0
2018,OH,949568,2350,500.0,2168.0,212.7659574468085,2350.0,,False,Town,32,False,Deal 2,2.0,2000.0,2062.0,1.0,1.0,True,851.063829787234,1500.0,3.0
2019,OH,949568,2417,500.0,2168.0,206.8680182043856,2417.0,,False,Town,32,True,Deal 2,2.0,2000.0,2030.0,1.0,1.0,True,827.4720728175424,1500.0,3.0
2018,OH,949571,5816,1000.0,3600.0,171.939477303989,4943.6,,False,Suburban,21,False,Deal 3,3.0,3000.0,3561.0,1.0,1.0,True,515.818431911967,2000.0,2.0
2019,OH,949571,6398,1000.0,3600.0,156.29884338855894,5438.3,,False,Suburban,21,False,Deal 4,2.0,2000.0,3210.0,1.0,1.0,True,312.5976867771179,1000.0,1.0
2018,OH,949574,2913,500.0,2650.0,171.64435290078956,2913.0,,False,Town,31,False,Deal 3,2.0,2000.0,2200.0,1.0,1.0,True,686.5774116031582,1500.0,3.0
2019,OH,949574,2862,500.0,2650.0,174.70300489168415,2862.0,,False,Town,31,False,Deal 3,2.0,2000.0,2200.0,1.0,1.0,True,698.8120195667366,1500.0,3.0
2019,OH,949575,3874,1000.0,3083.34,258.1311306143521,3292.9,,False,Suburban,21,False,Deal 4,3.0,2100.0,2700.0,2.0,1.0,True,542.0753742901394,1100.0,1.1
2018,OH,949577,1286,150.0,917.0,116.64074650077761,1286.0,,False,Suburban,21,False,Deal 1,1.0,500.0,833.0,1.0,1.0,True,388.8024883359254,350.0,2.3333333333333335
2018,OH,949579,6836,1000.0,3310.04,146.2843768285547,5810.6,,False,Suburban,21,False,Deal 4,3.0,3000.0,3300.0,1.0,1.0,True,438.8531304856641,2000.0,2.0
2019,OH,949579,7126,1000.0,3313.36,140.331181588549,6057.1,,False,Suburban,21,True,Deal 5,3.0,3000.0,3300.0,1.0,1.0,True,420.9935447656469,2000.0,2.0
2019,OH,949581,1324,200.0,1402.57,151.05740181268882,1324.0,,False,Town,32,False,Deal 1,1.0,1000.0,1100.0,1.0,1.0,True,755.2870090634441,800.0,4.0
2018,OH,949582,2346,200.0,2749.49,85.25149190110827,2346.0,,False,Town,32,True,Deal 3,3.0,2300.0,2650.0,2.0,1.0,True,980.3921568627451,2100.0,10.5
2018,OH,949585,8281,1000.0,2000.16,120.75836251660428,5796.7,,False,Urban,13,False,Deal 3,2.0,1100.0,1600.0,2.0,1.0,True,132.8341987682647,100.0,0.1
2019,OH,949585,8756,1200.0,2400.0,137.04888076747372,6129.2,,False,Urban,13,True,Deal 4,2.0,2000.0,2200.0,1.0,1.0,True,228.41480127912288,800.0,0.6666666666666666
2018,OH,949586,7983,1000.0,2275.0,125.26619065514218,6785.55,,False,Suburban,21,False,Deal 4,2.0,2000.0,2200.0,1.0,1.0,True,250.53238131028436,1000.0,1.0
2019,OH,949586,8103,5000.0,5485.0,617.0554115759595,6887.55,,False,Suburban,21,True,Deal 3,3.0,6000.0,5055.0,1.0,1.0,True,740.4664938911515,1000.0,0.2
2018,OH,949589,2079,500.0,2201.53,240.5002405002405,2079.0,,False,Town,32,True,Deal 2,2.0,2000.0,2200.0,1.0,1.0,True,962.000962000962,1500.0,3.0
2019,OH,949589,2162,1000.0,2598.0,462.53469010175763,2162.0,,False,Town,32,False,Deal 1,2.0,2100.0,2185.0,2.0,1.0,True,971.322849213691,1100.0,1.1
2018,OH,949590,1983,500.0,960.4,252.14321734745334,1685.55,,False,Town,32,False,Deal 1,2.0,600.0,900.0,1.0,1.0,True,302.571860816944,100.0,0.2
2018,OH,949592,5090,1000.0,3320.0,196.46365422396858,4326.5,,False,Suburban,21,False,Deal 3,3.0,3000.0,3300.0,1.0,1.0,True,589.3909626719058,2000.0,2.0
2019,OH,949592,5285,2000.0,2900.0,378.4295175023652,4492.25,,False,Suburban,21,False,Deal 4,3.0,2100.0,2700.0,2.0,1.0,True,397.35099337748346,100.0,0.05
2018,OH,949595,1480,1000.0,1890.0,675.6756756756756,1480.0,,False,Town,32,False,Deal 1,2.0,1300.0,1550.0,2.0,1.0,True,878.3783783783783,300.0,0.3
2018,OH,949596,4776,1000.0,3320.0,209.38023450586266,4059.6,,False,Suburban,21,False,Deal 2,2.0,2000.0,3198.0,1.0,1.0,True,418.7604690117253,1000.0,1.0
2019,OH,949596,4880,1000.0,3320.0,204.91803278688525,4148.0,,False,Suburban,21,True,Deal 2,1.0,2000.0,2900.0,1.0,1.0,True,409.8360655737705,1000.0,1.0
2018,OH,949597,12329,2000.0,3800.0,162.21915808256955,8630.3,,False,Urban,12,False,Deal 4,4.0,3100.0,3800.0,2.0,1.0,True,251.4396950279828,1100.0,0.55
2019,OH,949597,13298,2000.0,3800.0,150.39855617386073,9308.6,,False,Urban,12,True,Deal 5,4.0,3100.0,3800.0,2.0,1.0,True,233.11776206948414,1100.0,0.55
2018,OH,949600,1223,300.0,2027.0,245.29844644317254,1223.0,,False,Suburban,21,False,Deal 3,2.0,1100.0,1600.0,2.0,1.0,True,899.4276369582992,800.0,2.6666666666666665
2018,OH,949602,6254,1000.0,5511.74,159.89766549408378,5315.9,,False,Suburban,21,False,Deal 4,2.0,5300.0,5401.0,2.0,1.0,True,847.457627118644,4300.0,4.3
2018,OH,949605,2681,300.0,3102.35,111.89854531891085,2681.0,,False,Town,32,False,Deal 2,3.0,1600.0,2790.0,2.0,1.0,True,596.7922417008579,1300.0,4.333333333333333
2019,OH,949605,2786,300.0,3035.97,107.68126346015794,2786.0,,False,Town,32,False,Deal 2,5.0,2600.0,2930.0,2.0,1.0,True,933.237616654702,2300.0,7.666666666666667
2018,OH,949612,5842,2000.0,4561.92,342.3485107839781,4965.7,,False,Urban,13,True,Deal 4,6.0,4200.0,4300.0,2.0,1.0,True,718.931872646354,2200.0,1.1
2019,OH,949612,6086,1000.0,2437.0,164.31153466973382,5173.1,,False,Urban,13,False,Deal 4,2.0,2100.0,2185.0,2.0,1.0,True,345.05422280644103,1100.0,1.1
2018,OH,949614,3999,1000.0,1110.62,250.06251562890722,3999.0,,False,Suburban,21,False,Deal 1,2.0,2000.0,806.0,1.0,1.0,True,500.12503125781444,1000.0,1.0
2018,OH,949622,3580,1000.0,5416.66666666667,279.3296089385475,3580.0,,False,Suburban,21,True,Deal 2,3.0,3000.0,4797.0,1.0,1.0,True,837.9888268156425,2000.0,2.0
2018,OH,949623,2397,1000.0,3172.5,417.18815185648725,2397.0,,False,Town,31,False,Deal 2,2.0,2000.0,2526.0,1.0,1.0,True,834.3763037129745,1000.0,1.0
2019,OH,949623,2463,1000.0,3172.5,406.00893219650834,2463.0,,False,Town,31,False,Deal 4,3.0,1700.0,2935.0,3.0,1.0,True,690.2151847340641,700.0,0.7
2018,OH,949627,3569,500.0,3189.97,140.09526478005043,3033.65,,False,Suburban,21,True,Deal 3,3.0,2100.0,2700.0,2.0,1.0,True,588.4001120762118,1600.0,3.2
2019,OH,949627,3648,500.0,3189.97,137.06140350877192,3100.8,,False,Suburban,21,True,Deal 3,3.0,2500.0,2902.0,2.0,1.0,True,685.3070175438596,2000.0,4.0
2018,OH,949634,1317,200.0,1681.25,151.8602885345482,1317.0,,False,Town,32,False,Deal 1,1.0,500.0,881.0,1.0,1.0,True,379.65072133637057,300.0,1.5
2018,OH,949636,2374,500.0,1863.0,210.61499578770008,2374.0,,False,Town,32,False,Deal 5,3.0,1200.0,1800.0,2.0,1.0,True,505.4759898904802,700.0,1.4
2019,OH,949636,2437,500.0,1863.0,205.1702913418137,2437.0,,False,Town,32,False,Deal 3,1.0,2000.0,1685.0,1.0,1.0,True,820.6811653672548,1500.0,3.0
2018,OH,949637,3282,1000.0,4050.0,304.69226081657524,2789.7,,False,Suburban,21,False,Deal 2,2.0,2000.0,3198.0,1.0,1.0,True,609.3845216331505,1000.0,1.0
2018,OH,949638,7446,1000.0,1550.0,134.30029546065,6329.1,,False,Suburban,21,False,Deal 3,2.0,1100.0,1450.0,2.0,1.0,True,147.73032500671502,100.0,0.1
2019,OH,949638,7808,1000.0,2275.0,128.0737704918033,6636.8,,False,Suburban,21,False,Deal 4,2.0,2100.0,2185.0,2.0,1.0,True,268.9549180327869,1100.0,1.1
2018,OH,949639,4852,1150.0,3565.41,237.0156636438582,4124.2,,False,Suburban,21,True,Deal 4,2.0,2000.0,3198.0,1.0,1.0,True,412.20115416323165,850.0,0.7391304347826086
2018,OH,949644,3633,1000.0,2238.75,275.2546105147261,3088.05,,False,Rural,41,False,Deal 4,2.0,2000.0,2200.0,1.0,1.0,True,550.5092210294522,1000.0,1.0
2019,OH,949644,3779,1000.0,2238.75,264.6202699126753,3212.15,,False,Rural,41,False,Deal 3,2.0,2100.0,2185.0,2.0,1.0,True,555.7025668166182,1100.0,1.1
2018,OH,949646,2043,500.0,1863.0,244.73813020068528,2043.0,,False,Rural,41,False,Deal 6,3.0,1200.0,1800.0,2.0,1.0,True,587.3715124816447,700.0,1.4
2019,OH,949646,2031,500.0,1863.0,246.18414574101428,2031.0,,False,Rural,41,False,Deal 4,1.0,2000.0,1685.0,1.0,1.0,True,984.7365829640571,1500.0,3.0
2018,OH,949649,1486,300.0,2027.0,201.8842530282638,1486.0,,False,Suburban,21,False,Deal 3,2.0,1100.0,1600.0,2.0,1.0,True,740.242261103634,800.0,2.6666666666666665
2018,OH,949651,3232,1000.0,3253.6,309.4059405940594,2747.2,,False,Urban,13,False,Deal 3,4.0,2200.0,3200.0,2.0,1.0,True,680.6930693069307,1200.0,1.2
2019,OH,949651,3322,1000.0,3253.6,301.02347983142687,2823.7,,False,Urban,13,False,Deal 3,4.0,2200.0,3200.0,2.0,1.0,True,662.2516556291391,1200.0,1.2
2018,OH,949652,3459,1000.0,3300.08,289.10089621277825,3459.0,,False,Suburban,21,False,Deal 4,3.0,3000.0,3300.0,1.0,1.0,True,867.3026886383348,2000.0,2.0
2019,OH,949652,3488,1000.0,2773.26,286.697247706422,3488.0,,False,Suburban,21,True,Deal 5,3.0,2100.0,2700.0,2.0,1.0,True,602.0642201834862,1100.0,1.1
2018,OH,949656,4076,500.0,2124.79,122.6692836113837,3464.6,,False,Town,32,False,Deal 1,2.0,1300.0,2005.0,2.0,1.0,True,318.9401373895976,800.0,1.6
2019,OH,949656,4215,500.0,2467.44,118.62396204033215,3582.75,,False,Town,32,True,Deal 1,2.0,2100.0,2185.0,2.0,1.0,True,498.220640569395,1600.0,3.2
2019,OH,949659,3814,1000.0,2910.75,262.19192448872576,3241.9,,False,Urban,13,True,Deal 4,2.0,1500.0,2551.0,2.0,1.0,True,393.2878867330886,500.0,0.5
2018,OH,949662,4381,500.0,3183.33,114.1291942478886,3723.85,,False,Suburban,21,False,Deal 4,3.0,2500.0,3033.0,2.0,1.0,True,570.645971239443,2000.0,4.0
2019,OH,949662,4299,500.0,3183.33,116.30611770179111,3654.15,,False,Suburban,21,False,Deal 4,3.0,2100.0,2700.0,2.0,1.0,True,488.48569434752267,1600.0,3.2
2018,OH,949663,6686,800.0,8118.31,119.65300628178284,5683.1,,False,Suburban,21,False,Deal 2,5.0,4300.0,7716.0,2.0,1.0,True,643.1349087645827,3500.0,4.375
2019,OH,949663,6836,800.0,8138.31,117.02750146284377,5810.6,,False,Suburban,21,True,Deal 2,5.0,4500.0,7320.0,2.0,1.0,True,658.2796957284962,3700.0,4.625
2018,OH,949665,5109,1000.0,2275.0,195.73302016050107,4342.65,,False,Suburban,21,False,Deal 4,2.0,2000.0,2200.0,1.0,1.0,True,391.46604032100214,1000.0,1.0
2019,OH,949665,5262,1000.0,2275.0,190.04180919802357,4472.7,,False,Suburban,21,False,Deal 4,2.0,2100.0,2185.0,2.0,1.0,True,399.0877993158495,1100.0,1.1
2018,OH,949677,4286,500.0,3548.0,116.65888940737284,3643.1,,False,Suburban,21,True,Deal 2,3.0,3000.0,3300.0,1.0,1.0,True,699.953336444237,2500.0,5.0
2019,OH,949677,4348,622.0,3114.75,143.05427782888685,3695.8,,False,Suburban,21,False,Deal 2,4.0,2400.0,2960.0,2.0,1.0,True,551.9779208831646,1778.0,2.8585209003215435
2018,OH,949679,1630,300.0,1691.95,184.04907975460122,1630.0,,False,Suburban,21,False,Deal 3,2.0,1100.0,1600.0,2.0,1.0,True,674.8466257668712,800.0,2.6666666666666665
2019,OH,949679,1626,1000.0,2070.25,615.0061500615006,1626.0,,False,Suburban,21,False,Deal 3,2.0,1500.0,1802.0,2.0,1.0,True,922.509225092251,500.0,0.5
2018,OH,949687,2637,1000.0,2880.0,379.21880925293897,2241.45,,False,Town,32,False,Deal 2,3.0,2100.0,2700.0,2.0,1.0,True,796.3594994311718,1100.0,1.1
2019,OH,949687,2758,1000.0,2880.0,362.58158085569255,2344.3,,False,Town,32,False,Deal 3,3.0,2100.0,2700.0,2.0,1.0,True,761.4213197969543,1100.0,1.1
2018,OH,949689,2054,500.0,1863.0,243.42745861733204,2054.0,,False,Suburban,21,False,Deal 5,3.0,1200.0,1800.0,2.0,1.0,True,584.2259006815968,700.0,1.4
2019,OH,949689,2091,500.0,1863.0,239.12003825920613,2091.0,,False,Suburban,21,False,Deal 4,1.0,2000.0,1685.0,1.0,1.0,True,956.4801530368245,1500.0,3.0
2018,OH,949693,9988,2000.0,4666.67,200.2402883460152,8489.8,,False,Suburban,21,False,Deal 3,2.0,3000.0,4640.0,2.0,1.0,True,300.3604325190228,1000.0,0.5
2019,OH,949693,10458,2000.0,4666.67,191.2411550965768,8889.3,,False,Suburban,21,False,Deal 3,2.0,3000.0,4220.0,2.0,1.0,True,286.8617326448652,1000.0,0.5
2018,OH,949694,2499,1000.0,2159.0,400.16006402561027,2499.0,,False,Rural,41,False,Deal 3,3.0,1200.0,2100.0,2.0,1.0,True,480.1920768307323,200.0,0.2
2019,OH,949694,2446,1000.0,2159.0,408.8307440719542,2446.0,,False,Rural,41,True,Deal 4,3.0,1200.0,2100.0,2.0,1.0,True,490.5968928863451,200.0,0.2
2019,OH,949697,2280,400.0,1898.25,175.43859649122808,1938.0,,False,Suburban,21,True,Deal 2,1.0,1000.0,1605.0,1.0,1.0,True,438.5964912280702,600.0,1.5
2018,OH,949698,1545,400.0,2171.0,258.8996763754045,1545.0,,False,Suburban,21,False,Deal 3,3.0,1200.0,2100.0,2.0,1.0,True,776.6990291262136,800.0,2.0
2019,OH,949698,1636,400.0,2171.0,244.49877750611248,1636.0,,False,Suburban,21,False,Deal 2,2.0,1500.0,1802.0,2.0,1.0,True,916.8704156479217,1100.0,2.75
2018,OH,949702,3035,1000.0,3173.31,329.48929159802304,2579.75,,False,Town,32,False,Deal 3,2.0,1500.0,2480.0,2.0,1.0,True,494.2339373970346,500.0,0.5
2019,OH,949702,3325,1000.0,3173.31,300.7518796992481,2826.25,,False,Town,32,False,Deal 3,1.0,1200.0,2400.0,1.0,1.0,True,360.90225563909775,200.0,0.2
2018,OH,949703,4880,1000.0,3600.0,204.91803278688525,4148.0,,False,Suburban,21,False,Deal 3,3.0,3000.0,3300.0,1.0,1.0,True,614.7540983606557,2000.0,2.0
2019,OH,949703,5105,1000.0,3600.0,195.88638589618023,4339.25,,False,Suburban,21,False,Deal 5,3.0,3000.0,3300.0,1.0,1.0,True,587.6591576885406,2000.0,2.0
2018,OH,949708,21871,3000.0,8070.59,137.16793928032556,15309.7,,False,Suburban,21,False,Deal 2,4.0,8000.0,7796.0,2.0,1.0,True,365.7811714142015,5000.0,1.6666666666666667
2019,OH,949708,21643,3000.0,8070.59,138.61294644919835,15150.1,,False,Suburban,21,False,Deal 2,3.0,7100.0,7885.0,3.0,1.0,True,328.05063992976943,4100.0,1.3666666666666667
2018,OH,949710,2238,300.0,1873.7,134.04825737265415,2238.0,,False,Urban,13,True,Deal 2,2.0,800.0,1715.0,2.0,1.0,True,357.4620196604111,500.0,1.6666666666666667
2018,OH,949715,5357,1000.0,4201.67,186.67164457718872,4553.45,,False,Suburban,21,False,Deal 5,4.0,3100.0,3800.0,2.0,1.0,True,578.682098189285,2100.0,2.1
2019,OH,949715,5366,1000.0,4201.67,186.35855385762207,4561.1,,False,Suburban,21,False,Deal 5,4.0,3100.0,3800.0,2.0,1.0,True,577.7115169586284,2100.0,2.1
2019,OH,949717,2387,1000.0,2390.0,418.93590280687056,2387.0,,False,Suburban,21,False,Deal 4,2.0,2000.0,2200.0,1.0,1.0,True,837.8718056137411,1000.0,1.0
2018,OH,949718,2595,500.0,2385.0,192.67822736030828,2595.0,,False,Town,32,False,Deal 2,2.0,2000.0,2200.0,1.0,1.0,True,770.7129094412331,1500.0,3.0
2019,OH,949718,2612,500.0,2385.0,191.42419601837673,2612.0,,False,Town,32,False,Deal 3,2.0,2000.0,2200.0,1.0,1.0,True,765.6967840735069,1500.0,3.0
2018,OH,949719,21513,12000.0,22850.0,557.8022590991493,15059.1,,False,Urban,11,True,Deal 2,2.0,13000.0,21100.0,2.0,1.0,True,604.2857806907451,1000.0,0.08333333333333333
2018,OH,949720,844,250.0,1401.2,296.2085308056872,844.0,,False,Suburban,23,False,Deal 1,1.0,500.0,1265.0,1.0,1.0,True,592.4170616113744,250.0,1.0
2018,OH,949721,4178,1000.0,2600.0,239.34897079942556,3551.3,,False,Suburban,21,True,Deal 2,2.0,2000.0,2200.0,1.0,1.0,True,478.6979415988511,1000.0,1.0
